iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg
UGA,2011,65067.31794,30848737.17
UKR,2011,60355.87402,24058512.26
UMI,2011,0.146197626,0
URY,2011,28001.41284,20273202.84
USA,2011,1663578.831,694053066.3
UZB,2011,33.41626008,9447.819501
VCT,2011,30.42107748,16669.2306
VEN,2011,74441.21989,32737876.2
VGB,2011,15.3467351,6309.586759
VIR,2011,49.91760351,20854.52135
VNM,2011,130786.4074,88118961.01
VUT,2011,607.1044173,355414.522
XAD,2011,1.080833818,381.4599361
XCA,2011,208.1169333,4995.076832
XKO,2011,802.0038879,359272.7499
XNC,2011,14.06764725,4139.498041
ZAF,2011,69616.79324,44850520.06
ZMB,2011,60076.41865,24172066.39
ZWE,2011,9039.172703,3660351.25
ABW,2012,0.150324923,34.92646572
AFG,2012,39.30761566,12369.18076
AGO,2012,180754.8207,58224049.01
AIA,2012,1.902614159,411.1214642
ALA,2012,654.7286496,182293.2814
ALB,2012,5395.648853,2071848.269
AND,2012,7.697719637,3924.696968
ARG,2012,478177.9106,114267794
ARM,2012,197.6781764,61891.74733
ATG,2012,33.34539067,10125.30746
AUS,2012,139802.7577,45530698.72
AUT,2012,11158.42923,5661478.974
AZE,2012,597.6319687,165614.5637
BDI,2012,871.1629204,326682.427
BEL,2012,5635.167607,3096096.47
BEN,2012,2865.411755,1168939.397
BES,2012,3.222078491,716.9425138
BFA,2012,0.377733864,92.63638555
BGD,2012,5359.457806,2779517.561
BGR,2012,9977.505725,3849955.148
BHS,2012,370.5939726,111884.4124
BIH,2012,2433.756924,995373.0049
BLM,2012,0.146613308,44.39476169
BLR,2012,39591.09205,14283535.47
BLZ,2012,11527.9676,5258238.5
BMU,2012,0.587705303,162.680323
BOL,2012,273544.0107,126479707.1
BRA,2012,2918633.141,1520319040
BRB,2012,116.543738,46795.09496
BRN,2012,1836.782867,1295708.772
BTN,2012,766.2123954,437355.0301
BWA,2012,15.78723676,2776.081813
CAF,2012,57313.88907,26687380.33
CAN,2012,2545494.224,463084162.5
CHE,2012,1518.064677,822141.2694
CHL,2012,174809.5119,69052205
CHN,2012,605004.4187,270667257.4
CIV,2012,95946.03843,46353450.82
CMR,2012,51267.60247,28723442.45
COD,2012,630999.5512,372460754.8
COG,2012,32143.61737,18772122.5
COL,2012,227707.0451,125814573
COM,2012,127.2928518,57738.09734
CPV,2012,8.993036956,0
CRI,2012,10367.07175,5472408.311
CUB,2012,10344.97799,4077462.19
CUW,2012,7.375498632,2148.434898
CYM,2012,9.227671763,3099.52235
CYP,2012,54.30803394,12598.70028
CZE,2012,14006.25281,6856379.784
DEU,2012,26007.35395,13135186.8
DMA,2012,144.7238357,87164.39632
DNK,2012,4451.952353,1499553.917
DOM,2012,17905.56949,7707800.27
DZA,2012,10912.73321,3401796.539
ECU,2012,74205.9655,46022634.98
EGY,2012,438.8534281,96532.46722
ESP,2012,80495.82971,26086451.91
EST,2012,17685.11136,5238215.824
ETH,2012,41631.93539,19622522.56
FIN,2012,160310.4867,34566626.7
FJI,2012,1219.766551,654768.7172
FRA,2012,67302.61843,32268844.88
GAB,2012,17476.08258,10609877.95
GBR,2012,35668.66625,15150482.97
GEO,2012,472.998932,184870.7271
GGY,2012,0.604688794,233.2982082
GHA,2012,36625.86842,18190317.24
GIB,2012,0.06241793,15.28826784
GIN,2012,24485.56832,9999240.001
GLP,2012,294.8224137,117425.5258
GMB,2012,40.69027207,9157.166408
GNB,2012,3511.449476,1315932.181
GNQ,2012,4952.740973,3101650.869
GRC,2012,13242.08454,2619321.996
GRD,2012,39.73595788,24104.98724
GTM,2012,84044.44088,40526610.3
GUF,2012,9772.714858,7717289.723
GUY,2012,13111.82809,8854950.295
HKG,2012,14.18819789,6483.327756
HND,2012,32305.4952,15302075.96
HRV,2012,5004.428537,2175181.965
HTI,2012,4272.746835,1768199.705
HUN,2012,11921.85827,4614807.937
IDN,2012,2260260.505,1689746379
IMN,2012,31.30303871,11952.87295
IND,2012,95068.55768,45170784.52
IRL,2012,5825.902588,2843476.759
IRN,2012,407.3912739,101854.7137
IRQ,2012,9.132024872,2143.622723
ISR,2012,49.2301897,12147.81692
ITA,2012,21489.45266,6495314.696
JAM,2012,2603.685793,1405248.138
JEY,2012,6.681639585,2950.719049
JOR,2012,0.130553283,27.63923943
JPN,2012,45672.06361,21154651.06
KAZ,2012,3741.514268,1211975.053
KEN,2012,17899.1367,9176349.913
KGZ,2012,84.65660716,27926.69394
KHM,2012,195568.9571,122261728.8
KNA,2012,10.74117124,5105.813048
KOR,2012,15941.07564,5664780.507
LAO,2012,147537.1235,77855930.97
LBN,2012,170.0053752,48144.64395
LBR,2012,72113.9399,36335203.51
LBY,2012,4.934646581,1066.504611
LCA,2012,67.10805567,36991.0326
LIE,2012,3.845795911,2149.431373
LKA,2012,14427.63469,5130992.242
LSO,2012,3.300161473,884.3639236
LTU,2012,17602.90056,5972426.213
LUX,2012,444.2894553,255170.3308
LVA,2012,34285.45823,11234509.55
MAC,2012,0.713987334,0
MAF,2012,3.441782252,1220.640523
MAR,2012,1689.890171,494442.4917
MDA,2012,1771.532315,510562.3017
MDG,2012,128468.1628,61127818.29
MDV,2012,2.450743201,85.80434409
MEX,2012,174753.0638,67677016.28
MKD,2012,2938.742773,1157329.473
MLI,2012,78.92125095,24096.82072
MLT,2012,0.313001362,75.98488133
MMR,2012,225188.7123,123499792.6
MNE,2012,1258.602535,510203.7941
MNG,2012,34640.34114,4614667.377
MOZ,2012,139946.215,50827614.72
MSR,2012,2.212332165,1089.146475
MTQ,2012,308.425064,160261.805
MUS,2012,152.4702056,76819.82808
MWI,2012,12173.04707,5640909.285
MYS,2012,628171.0443,405214977.7
MYT,2012,131.0511807,61562.38865
NAM,2012,25.83249602,4419.937185
NCL,2012,838.327987,377647.0826
NER,2012,0.074763426,0
NGA,2012,34970.91984,16428232.72
NIC,2012,33723.43777,17947165.82
NLD,2012,946.7570022,430412.0225
NOR,2012,29947.08816,7496886.338
NPL,2012,5045.045215,3015109.001
NZL,2012,69498.51588,41201341.18
PAK,2012,238.8369402,90338.39045
PAN,2012,17044.26955,9429541.19
PER,2012,275458.1339,176203816.3
PHL,2012,59586.54123,35845904.98
PLW,2012,28.0016373,21314.52369
PNG,2012,73333.39483,56963035.3
POL,2012,54896.168,21004307.35
PRI,2012,653.7553944,343882.8686
PRK,2012,16681.67861,5409693.12
PRT,2012,58236.13518,18096451.53
PRY,2012,510219.7905,120453118.7
PSE,2012,0.457779037,117.2871634
REU,2012,852.3251348,368902.4428
ROU,2012,30649.65247,14222242.05
RUS,2012,5391244.136,1036194415
RWA,2012,1090.451742,586564.453
SDN,2012,13.20474979,2765.689764
SEN,2012,84.50333118,21639.71918
SGP,2012,92.13825499,38302.36792
SLB,2012,8806.574989,6717769.494
SLE,2012,16356.21566,7324752.362
SLV,2012,2535.746181,1110799.237
SMR,2012,0.445934994,111.3944076
SOM,2012,194.9006652,38130.27003
SRB,2012,3478.064729,1570872.701
SSD,2012,6707.216401,2013358.989
SUR,2012,19502.01938,15018493.2
SVK,2012,9169.581603,4604114.041
SVN,2012,906.4816779,437876.743
SWE,2012,234882.5805,58041681.42
SWZ,2012,3527.100068,1678359.207
SXM,2012,0.292980249,87.28464173
SYC,2012,0.607397483,336.1608123
SYR,2012,5370.641728,1199654.74
TCA,2012,7.656472902,1868.741473
TCD,2012,2491.109581,677138.4064
TGO,2012,1746.867736,669988.9201
THA,2012,114508.1207,58663095.23
TJK,2012,26.04127895,8389.061591
TKM,2012,8.986908646,2370.557552
TLS,2012,1887.382437,1086508.069
TTO,2012,713.5393981,389370.8895
TUN,2012,1414.717212,435121.5841
TUR,2012,28467.08505,7671993.715
TWN,2012,1460.098601,705576.4349
TZA,2012,154433.3549,51862787.87
UGA,2012,29141.30559,14000474.48
UKR,2012,55521.11186,22540595.81
UMI,2012,10.45293944,0
URY,2012,31387.53032,24742050.18
USA,2012,1963951.037,813177891.7
UZB,2012,55.37620508,16320.66577
VCT,2012,24.65449283,14002.88273
VEN,2012,105963.3435,46353916.89
VGB,2012,0.877064464,402.0379047
VIR,2012,26.62460834,10770.23529
VNM,2012,181241.5276,125911256.6
VUT,2012,198.1865256,113932.4488
XAD,2012,1.779786943,701.292402
XCA,2012,22.72554435,638.2984119
XKO,2012,1738.521937,728292.9048
XNC,2012,5.735552824,1482.718893
ZAF,2012,84896.58286,58499748.73
ZMB,2012,129518.8767,53403825.12
ZWE,2012,13802.68934,5385188.348
AFG,2013,1.451841225,379.2571792
AGO,2013,168841.2542,56585913.8
AIA,2013,1.317167961,300.1784017
ALA,2013,509.692408,144815.4627
ALB,2013,2570.310922,954640.3793
AND,2013,3.364186641,1892.437386
ARG,2013,376776.5933,98648256.78
ARM,2013,41.84126219,12968.48746
ATG,2013,21.34523198,6149.341807
AUS,2013,260094.1396,79970923.67
AUT,2013,7645.341813,3818551.889
AZE,2013,149.0759937,48124.18535
BDI,2013,1405.646047,545197.4846
BEL,2013,3314.949506,1832829.204
BEN,2013,1312.903123,498213.9395
BES,2013,4.360236983,1207.087331
BFA,2013,0.226484287,62.90911301
BGD,2013,6021.926532,2693367.705
BGR,2013,3692.76314,1517404.41
BHS,2013,1572.70768,531453.5912
BIH,2013,2574.006261,1057073.283
BLM,2013,0.366513876,122.5606037
BLR,2013,28084.69737,10087357.89
BLZ,2013,16372.71043,7857928.234
BMU,2013,1.436534731,520.6958299
BOL,2013,179822.511,79850780.72
BRA,2013,1945506.253,1095897494
BRB,2013,5.32159267,1944.718745
BRN,2013,888.3253656,623124.7911
BTN,2013,485.3524158,253550.7843
BWA,2013,14.12186352,3378.513214
CAF,2013,44182.45789,18219490.57
CAN,2013,2807337.592,420842831.9
CHE,2013,793.6246757,403150.4352
CHL,2013,102242.7719,43107440.68
CHN,2013,441325.8717,196551421.1
CIV,2013,175543.4348,84436643.77
CMR,2013,84612.41503,49183034.83
COD,2013,920604.2215,570592156.3
COG,2013,54641.41571,31469084.85
COL,2013,138898.116,80741414.4
COM,2013,1729.726219,704920.0225
CPV,2013,9.770838933,0
CRI,2013,7785.587052,4200361.022
CUB,2013,6071.558631,2310100.542
CUW,2013,6.245018541,1599.022147
CYM,2013,18.10549302,6283.095431
CYP,2013,13.50459562,3730.961408
CZE,2013,7658.876842,3621511.839
DEU,2013,15499.36852,7404178.119
DMA,2013,22.11861063,12490.60562
DNK,2013,2015.366626,668992.2826
DOM,2013,12703.0672,5184300.207
DZA,2013,6926.52927,2119253.843
ECU,2013,48383.14823,30189477.7
EGY,2013,96.99929436,19941.12183
ESP,2013,63955.87066,24649018.83
EST,2013,17088.50051,5051258.63
ETH,2013,30851.23115,13854492.46
FIN,2013,148660.8608,31510901.13
FJI,2013,2699.407313,1575408.846
FRA,2013,30351.83693,14593834.79
GAB,2013,44448.92835,26954664.31
GBR,2013,28596.14521,12072136.61
GEO,2013,252.2500837,101920.1722
GGY,2013,0.10073643,35.5669753
GHA,2013,81228.45883,41100481.57
GIN,2013,146183.8843,57232885.73
GLP,2013,169.9387636,63484.15922
GMB,2013,12.2167423,2703.802076
GNB,2013,20704.22719,7765376.328
GNQ,2013,7289.62996,4496806.128
GRC,2013,5906.555994,1232056.879
GRD,2013,25.35640135,13033.70108
GTM,2013,55148.92227,26362715.74
GUF,2013,2967.797192,2220058.133
GUY,2013,7117.305616,4669995.831
HKG,2013,5.274325695,1762.487859
HND,2013,43631.84328,21217228.27
HRV,2013,2997.752683,1362275.849
HTI,2013,3181.211373,1235047.188
HUN,2013,8951.928668,3456778.912
IDN,2013,1139298.669,837313410.5
IMN,2013,16.83232751,6023.323574
IND,2013,80865.7359,37908166.4
IRL,2013,4772.826758,2242739.05
IRN,2013,72.2309315,16618.9315
IRQ,2013,2.531902043,623.834557
ISR,2013,45.73070819,11831.59458
ITA,2013,15524.72353,4566869.174
JAM,2013,1327.66903,653795.7323
JEY,2013,0.50645093,178.4295045
JPN,2013,23234.07848,10797560.39
KAZ,2013,2863.638875,921481.9381
KEN,2013,13563.7662,6812227.084
KGZ,2013,26.81397913,8502.20079
KHM,2013,190096.3984,127114300.3
KNA,2013,5.147649727,2600.210502
KOR,2013,9469.912938,3016533.284
LAO,2013,205606.5378,107264515.8
LBN,2013,160.0173957,46809.47012
LBR,2013,155535.7698,80190936.8
LBY,2013,81.29858731,20534.73765
LCA,2013,36.09373117,18174.56693
LIE,2013,1.949117049,1132.462696
LKA,2013,7952.996078,2525232.757
LSO,2013,7.338918472,1583.119179
LTU,2013,13922.77664,4771163.213
LUX,2013,347.9872372,196700.7853
LVA,2013,27766.43898,9147717.937
MAC,2013,0.071397997,0
MAF,2013,1.830770274,519.0296681
MAR,2013,835.8379945,273353.2593
MDA,2013,167.3453442,50398.95799
MDG,2013,299350.3244,150854684.8
MDV,2013,3.975830698,107.2646208
MEX,2013,219047.8266,88710966.1
MKD,2013,1149.017879,459264.9718
MLI,2013,409.7811716,122381.3359
MLT,2013,0.250462234,69.20570748
MMR,2013,248186.4487,136979523.2
MNE,2013,2401.113683,989462.2687
MNG,2013,628.7988744,132545.0592
MOZ,2013,162655.5217,57515902.27
MSR,2013,0.885133267,435.3890545
MTQ,2013,146.3594012,61764.06449
MUS,2013,219.2703833,96891.42503
MWI,2013,10562.32145,4331164.823
MYS,2013,333221.1538,189998987.7
MYT,2013,327.565717,148843.3812
NAM,2013,2.337401904,538.3927562
NCL,2013,2281.634735,920605.3904
NGA,2013,43434.8974,21791257.04
NIC,2013,44038.0597,24086538.84
NLD,2013,514.1770204,229195.4378
NOR,2013,33069.3826,8094365.566
NPL,2013,835.4692511,433650.463
NZL,2013,77541.50731,48267858.13
PAK,2013,60.01049955,22265.05362
PAN,2013,14041.08696,7850254.275
PER,2013,209306.8716,137901593.4
PHL,2013,58871.1404,35967086.29
PLW,2013,21.29418574,13694.99097
PNG,2013,56667.73029,42643752.26
POL,2013,35014.59256,13359359.41
PRI,2013,701.6415651,322377.3306
PRK,2013,5030.982104,1662932.415
PRT,2013,51884.19607,16790732.43
PRY,2013,318563.8864,76362754.01
PSE,2013,0.394443378,89.93259256
REU,2013,1652.941887,679214.3374
ROU,2013,12946.15584,5910994.011
RUS,2013,4965537.343,1092258085
RWA,2013,2472.624875,1408721.124
SDN,2013,9.403742597,1763.421167
SEN,2013,374.7376723,91593.23749
SGP,2013,25.9184812,11591.529
SLB,2013,9471.368441,7153354.3
SLE,2013,170277.6569,74467396.39
SLV,2013,2053.488633,849793.3086
SMR,2013,0.167271871,31.96582415
SOM,2013,315.8421904,58430.62535
SPM,2013,4.506196744,8.28172475
SRB,2013,2798.327755,1219790.54
SSD,2013,4931.464914,1493213.96
SUR,2013,10203.27088,7594886.764
SVK,2013,5076.41744,2580768.051
SVN,2013,638.8880347,319210.9075
SWE,2013,197658.344,48900746.44
SWZ,2013,3126.108744,1503154.53
SXM,2013,2.56347179,694.1691348
SYC,2013,1.214748876,369.985996
SYR,2013,1270.43285,297689.401
TCA,2013,10.516318,2538.256911
TCD,2013,2895.247093,808259.2523
TGO,2013,2952.616232,1287962.368
THA,2013,84754.41246,46389537.91
TJK,2013,1.319036256,499.6934911
TKM,2013,0.371512178,96.01040691
TLS,2013,462.9362025,221997.8261
TTO,2013,759.227651,414624.5631
TUN,2013,1300.333442,354853.2136
TUR,2013,22542.95767,6179479.165
TWN,2013,953.1628872,406230.593
TZA,2013,181510.4286,59953054.1
UGA,2013,47750.03594,20239812.45
UKR,2013,37711.82202,14934124
URY,2013,19263.21439,21913889.48
USA,2013,1736286.952,720557600.4
UZB,2013,24.68649925,5255.328866
VCT,2013,13.41511604,6829.287724
VEN,2013,64519.97256,28639072.26
VGB,2013,2.777000663,946.1937599
VIR,2013,27.33988538,10972.27717
VNM,2013,132423.2241,100133917.4
VUT,2013,1111.059618,597766.7216
XAD,2013,1.017217721,375.6259929
XCA,2013,55.38596969,505.0785773
XKO,2013,767.7412497,339747.8979
XNC,2013,16.13823621,4253.220432
ZAF,2013,56368.9985,36869563.14
ZMB,2013,84831.58231,30060370.73
ZWE,2013,9631.632143,4308514.256
AFG,2014,2.719290471,786.5801853
AGO,2014,212662.0767,72915304.24
AIA,2014,0.36583298,95.84784921
ALA,2014,550.0605307,157780.4254
ALB,2014,1051.881716,468849.0593
AND,2014,1.368260455,696.584971
ARG,2014,241102.8077,63681951.97
ARM,2014,38.12758191,13581.84925
ATG,2014,24.87565216,7053.69825
AUS,2014,281737.5241,91443966.53
AUT,2014,9869.568611,4929843.542
AZE,2014,328.2460228,91778.54111
BDI,2014,2047.240182,803057.1683
BEL,2014,4239.266549,2338699.879
BEN,2014,1358.271982,573399.0145
BES,2014,1.710357331,292.6126798
BGD,2014,12060.76315,5404538.771
BGR,2014,6688.56414,2886503.916
BHS,2014,902.3064921,295538.886
BIH,2014,1789.544495,957640.5625
BLM,2014,0.219911349,79.95201433
BLR,2014,33626.20475,12282385.21
BLZ,2014,16464.7138,7699436.386
BMU,2014,0.848838596,272.7605546
BOL,2014,256901.3982,120092389.1
BRA,2014,2693134.295,1566165991
BRB,2014,2.173549317,715.5657722
BRN,2014,2224.705898,1475322.46
BTN,2014,1229.151313,688440.0565
BWA,2014,15.52435011,5188.139068
CAF,2014,57852.20593,24235307.39
CAN,2014,2643608.541,419217304.9
CHE,2014,1503.552658,781671.218
CHL,2014,119335.1253,50029873.12
CHN,2014,531643.2997,237700375.3
CIV,2014,346290.1626,173144196.8
CMR,2014,181851.0045,108792052.8
COD,2014,1337961.085,813386181.9
COG,2014,72891.1537,42098014.73
COL,2014,202027.8897,116151324.4
COM,2014,1473.862077,664909.3164
CPV,2014,4.078788126,0
CRI,2014,10934.44721,5929486.21
CUB,2014,5861.468362,2327851.781
CUW,2014,2.333078605,730.8049178
CYM,2014,7.705385204,2421.503216
CYP,2014,33.30200692,8924.066464
CZE,2014,13939.61016,6793686.723
DEU,2014,21169.34321,10262637.03
DMA,2014,12.24495792,6836.383261
DNK,2014,5320.770495,1828084.859
DOM,2014,13678.14008,5865261.487
DZA,2014,9523.348572,2972720.698
ECU,2014,30904.97022,19140188.55
EGY,2014,115.0030751,23949.62839
ESP,2014,74226.43456,30471972.23
EST,2014,23576.65102,7123976.339
ETH,2014,32725.07263,14315122.59
FIN,2014,186628.868,39816854.22
FJI,2014,3689.014622,2094799.905
FRA,2014,44359.06366,21977596.68
GAB,2014,48752.34078,30415454.87
GBR,2014,30371.65767,13250685.83
GEO,2014,113.7410132,43394.15379
GGY,2014,0.100516266,43.5312863
GHA,2014,120298.1171,63019650.43
GIN,2014,132716.1983,53494154.82
GLP,2014,198.1175945,70067.33494
GMB,2014,17.46335996,3746.511929
GNB,2014,12858.55151,4951048.199
GNQ,2014,19211.17652,12443146.53
GRC,2014,3803.211729,1020103.788
GRD,2014,83.83836115,40428.01116
GTM,2014,61831.29024,29547215.87
GUF,2014,4195.617108,3107526.219
GUY,2014,12154.00343,7964536.107
HKG,2014,27.72354734,7806.72388
HND,2014,57481.62251,28277326.24
HRV,2014,4559.431771,2204056.549
HTI,2014,3858.865792,1546763.846
HUN,2014,15139.94788,5826722.641
IDN,2014,1894360.727,1320364837
IMN,2014,43.02505722,15896.2471
IND,2014,139137.7522,65221713.09
IRL,2014,5717.749944,2782948.276
IRN,2014,77.58861401,18931.732
IRQ,2014,1.494315228,360.7556476
ISR,2014,122.0848695,31817.86036
ITA,2014,19832.76406,6493593.785
JAM,2014,2837.97719,1385463.046
JEY,2014,0.303873906,65.71734026
JOR,2014,0.847820639,166.0391764
JPN,2014,28175.66667,13307824
KAZ,2014,595.715818,216318.9979
KEN,2014,15356.83932,7690097.84
KGZ,2014,13.50969179,4847.483616
KHM,2014,161796.8748,104087263.9
KNA,2014,3.972500661,1946.794902
KOR,2014,13425.75592,4516912.297
LAO,2014,243833.4256,124126728.3
LBN,2014,159.8205698,46420.12326
LBR,2014,164048.5814,85692690.06
LBY,2014,4.413913848,1000.190703
LCA,2014,41.09592468,19757.21118
LIE,2014,2.898631661,1636.983658
LKA,2014,12350.44428,4404628.159
LSO,2014,12.47074465,3057.05576
LTU,2014,15972.31869,5549628.357
LUX,2014,429.5510986,253442.3484
LVA,2014,32203.11955,10675780.28
MAC,2014,1.499461532,0
MAF,2014,1.24491802,527.2566766
MAR,2014,1682.30795,550464.4135
MDA,2014,363.134004,113460.035
MDG,2014,416682.183,197291960.3
MDV,2014,3.133582414,25.73013131
MEX,2014,170749.7738,72142523.53
MKD,2014,1815.508841,786233.3089
MLI,2014,270.3377479,81596.72346
MMR,2014,331444.5884,178317932
MNE,2014,1437.890897,787628.4616
MNG,2014,522.6742498,129215.8717
MOZ,2014,200500.7027,73718994.23
MSR,2014,0.29503029,176.2758852
MTQ,2014,156.7177623,66041.26741
MUS,2014,531.7519755,218022.0569
MWI,2014,18587.04267,8252420.279
MYS,2014,645779.1168,371147737.8
MYT,2014,1150.41332,508278.3123
NAM,2014,3.88961631,833.6303497
NCL,2014,2050.201348,816489.1729
NGA,2014,68637.35128,35709980.82
NIC,2014,75563.10047,41356022.99
NLD,2014,875.2614925,391968.397
NOR,2014,39149.00059,9783984.052
NPL,2014,1161.811342,627901.2926
NZL,2014,79409.68409,50391539.21
PAK,2014,38.61457548,15647.46925
PAN,2014,14035.49845,7774422.32
PER,2014,205452.2867,132620453.5
PHL,2014,102456.1878,61270890.76
PLW,2014,93.85025781,62670.33697
PNG,2014,105664.4148,79359833.2
POL,2014,56279.4732,22054881.13
PRI,2014,871.4169512,396145.5317
PRK,2014,10943.07492,3551727.2
PRT,2014,60258.85596,21531411.12
PRY,2014,345746.4966,80310316.53
PSE,2014,1.179943855,294.6645517
REU,2014,675.0557693,290553.6022
ROU,2014,19481.70705,9218080.402
RUS,2014,4489888.985,788841062.5
RWA,2014,2889.358676,1860415.675
SDN,2014,5.617398402,1164.72393
SEN,2014,326.7152047,81707.4238
SGP,2014,191.3519714,84635.40414
SLB,2014,16939.31159,12906703.12
SLE,2014,161512.8078,72840948.1
SLV,2014,2319.726964,942335.9002
SMR,2014,0.167337275,47.84189706
SOM,2014,123.0574567,23085.37278
SPM,2014,0.582634527,0
SRB,2014,4387.909463,2174567.72
SSD,2014,6750.715411,2244526.349
SUR,2014,14747.66283,11111973.81
SVK,2014,17366.37853,8636482.834
SVN,2014,5388.780866,3054757.274
SWE,2014,242522.777,59681397.27
SWZ,2014,4960.468941,2319428.947
SXM,2014,0.219722043,87.29167858
SYC,2014,2.049832976,1176.060645
SYR,2014,958.2943361,237636.1157
TCA,2014,31.3373065,7770.506122
TCD,2014,3000.665873,828549.4417
TGO,2014,2526.17722,1131599.66
THA,2014,137614.6337,77365078.4
TJK,2014,0.783042989,263.4771644
TKM,2014,0.904084104,111.0868013
TLS,2014,1883.094284,912636.796
TTO,2014,1569.456459,836821.8473
TUN,2014,2385.060855,673271.2137
TUR,2014,22005.44149,6151723.951
TWN,2014,1054.211488,484205.1924
TZA,2014,198227.5618,67243441.1
UGA,2014,54913.20191,23762380.33
UKR,2014,47187.25529,19219063.89
URY,2014,25643.07887,33807852.66
USA,2014,1736423.72,810302294.5
UZB,2014,83.12890888,18480.47557
VCT,2014,10.79353194,5388.436441
VEN,2014,100975.1076,45279406.39
VGB,2014,0.511468726,169.8973837
VIR,2014,21.47171597,8245.89937
VNM,2014,217341.5294,156896744.9
VUT,2014,634.4245555,349433.2189
XAD,2014,1.207860092,401.8942056
XCA,2014,3.05076223,406.3654942
XKO,2014,760.6256784,401374.7006
XNC,2014,27.60251498,7319.454518
ZAF,2014,69667.22996,49432444.51
ZMB,2014,115220.9496,41348966.03
ZWE,2014,9644.693979,4173423.561
AGO,2015,161718.9696,57181615.11
ALA,2015,567.2330418,167307.533
ALB,2015,283.5747371,116142.1779
AND,2015,2.167783333,1051.134146
ARG,2015,180233.1055,54357859.24
ARM,2015,1.990115394,741.7626531
ATG,2015,8.907470701,2596.101093
AUS,2015,261575.0042,78241201.36
AUT,2015,7937.704884,4161972.121
AZE,2015,26.74519296,9027.828324
BDI,2015,1458.37852,610900.1578
BEL,2015,3420.273924,1894377.724
BEN,2015,598.3973629,263721.7551
BGD,2015,12603.76175,6140477.676
BGR,2015,7293.179859,3260299.61
BHS,2015,1089.013112,353827.8364
BIH,2015,580.5048923,294000.6815
BLM,2015,0.073304186,21.29730894
BLR,2015,33899.29608,12281039.31
BLZ,2015,12270.85994,5749476.845
BOL,2015,166275.2537,73172116.1
BRA,2015,2222772.418,1400521665
BRB,2015,1.948700425,834.9366304
BRN,2015,1761.270631,1100653.711
BTN,2015,746.5236082,378101.0871
CAF,2015,27315.83103,11846448.97
CAN,2015,2733439.469,427409450.9
CHE,2015,772.5663228,414168.5905
CHL,2015,106106.6837,47971993.94
CHN,2015,490444.5825,222494106.5
CIV,2015,152302.3058,77139535.63
CMR,2015,78969.88323,47098216.12
COD,2015,928115.6381,581248214.9
COG,2015,47822.97021,27543570.8
COL,2015,140855.7032,81423956.28
COM,2015,429.4617172,209300.8649
CRI,2015,3299.604933,1821689.605
CUB,2015,6725.978202,2755344.379
CUW,2015,0.902911882,312.2321968
CYM,2015,0.072517095,19.1790699
CYP,2015,20.43445921,6576.893079
CZE,2015,8046.992557,4050210.778
DEU,2015,12929.4929,6731321.031
DMA,2015,1.855631711,1172.95647
DNK,2015,2583.230426,903772.3008
DOM,2015,15090.56348,6659250.294
DZA,2015,5706.8457,1781984.347
ECU,2015,30077.59865,20562979.23
EGY,2015,31.6431485,6696.563791
ESP,2015,65413.8692,26732280.44
EST,2015,25420.2959,7853966.508
ETH,2015,10276.47095,4414390.544
FIN,2015,172639.4312,37791960.5
FJI,2015,1838.352679,1120014.09
FRA,2015,37292.53033,18494831.38
GAB,2015,25472.55034,16384375.76
GBR,2015,23996.89602,10578398.03
GEO,2015,42.8506224,18057.64028
GHA,2015,57407.38759,30700019.31
GIN,2015,161820.018,68332568.89
GLP,2015,71.39707073,28107.28432
GMB,2015,10.04047817,2131.733886
GNB,2015,12661.21692,4902091.106
GNQ,2015,7468.600135,4929970.013
GRC,2015,3840.002978,1131139.893
GRD,2015,6.698007765,3767.095408
GTM,2015,54147.3393,26227736.92
GUF,2015,2867.502652,2118881.468
GUY,2015,13084.17904,8517492.268
HKG,2015,23.72139668,8265.646803
HND,2015,50242.48685,24025338.05
HRV,2015,2669.04807,1129653.523
HTI,2015,3087.564796,1239497.189
HUN,2015,10720.01287,4207592.864
IDN,2015,1746470.535,1179103625
IMN,2015,11.11626567,3991.978033
IND,2015,116308.117,56233539.88
IRL,2015,4484.169138,2195831.197
ISR,2015,51.33272803,13941.68978
ITA,2015,14124.46245,4656152.865
JAM,2015,2903.314883,1535243.097
JEY,2015,0.101362431,27.99651498
JOR,2015,0.391583752,84.31649579
JPN,2015,31145.40276,14959269.91
KAZ,2015,181.1622937,72440.1585
KEN,2015,15615.50086,8649933.976
KHM,2015,132701.1436,80950750.64
KNA,2015,0.956671546,555.3054162
KOR,2015,17340.92648,6042614.973
LAO,2015,285028.8419,148334978.3
LBN,2015,173.6172988,52199.83527
LBR,2015,186009.8987,99527286.9
LBY,2015,0.19478585,35.55110107
LCA,2015,7.175106601,3498.483026
LIE,2015,1.317510179,821.7369197
LKA,2015,7402.862736,2683778.668
LSO,2015,0.934455176,410.2666303
LTU,2015,15794.33939,5634608.79
LUX,2015,327.4653115,194231.1136
LVA,2015,30829.68652,10392711.48
MAC,2015,0.642603881,0
MAR,2015,951.9919859,319260.837
MDA,2015,495.7353512,158814.4508
MDG,2015,301788.6583,150068472.1
MEX,2015,197650.8808,85081992.41
MKD,2015,784.3280615,348403.8768
MLI,2015,204.1535159,60952.33894
MMR,2015,293305.1696,157816029.3
MNE,2015,180.9633995,98400.92056
